"P/O Number","Backorder Number","SKU Number","Location","Distributed Qty","Total Rec""d Qty","Current Rec""d Qty","PROCESSED Y/N","Buy U/M Cost","Sell U/M Cost","Unit Retail"
300617,0,30011813,65,7.0,0,7.0,"",120.0,120.0,199.0
300617,0,30011813,73,8.0,0,8.0,"",120.0,120.0,199.0
300621,0,30011813,94,8.0,0,8.0,"",120.0,120.0,199.0
300629,0,30011813,95,7.0,0,7.0,"",120.0,120.0,199.0
300629,0,30011813,120,8.0,0,8.0,"",120.0,120.0,199.0
300625,0,30011813,130,8.0,0,8.0,"",120.0,120.0,199.0
300621,0,30011813,134,8.0,0,8.0,"",120.0,120.0,199.0
300627,0,30011813,142,5.0,0,5.0,"",120.0,120.0,199.0
300623,0,30011813,145,8.0,0,8.0,"",120.0,120.0,199.0
300625,0,30011813,148,4.0,0,4.0,"",120.0,120.0,199.0
300627,0,30011813,149,8.0,0,8.0,"",120.0,120.0,199.0
300617,0,30011813,156,8.0,0,8.0,"",120.0,120.0,199.0
300615,0,30011813,228,6.0,0,6.0,"",120.0,120.0,199.0
300621,0,30011813,238,8.0,0,8.0,"",120.0,120.0,199.0
300623,0,30011813,241,8.0,0,8.0,"",120.0,120.0,199.0
300617,0,30011813,245,10.0,0,10.0,"",120.0,120.0,199.0
300625,0,30011813,270,9.0,0,9.0,"",120.0,120.0,199.0
300619,0,30011813,274,8.0,0,8.0,"",120.0,120.0,199.0
300623,0,30011813,275,8.0,0,8.0,"",120.0,120.0,199.0
300615,0,30011813,276,8.0,0,8.0,"",120.0,120.0,199.0
300613,0,30011813,277,8.0,0,8.0,"",120.0,120.0,199.0
300627,0,30011813,352,4.0,0,4.0,"",120.0,120.0,199.0
300623,0,30011813,432,8.0,0,8.0,"",120.0,120.0,199.0
300623,0,30011813,440,9.0,0,9.0,"",120.0,120.0,199.0
300621,0,30011813,445,8.0,0,8.0,"",120.0,120.0,199.0
300613,0,30011813,448,8.0,0,8.0,"",120.0,120.0,199.0
300625,0,30011813,452,8.0,0,8.0,"",120.0,120.0,199.0
300619,0,30011813,457,8.0,0,8.0,"",120.0,120.0,199.0
300613,0,30011813,855,5.0,0,5.0,"",120.0,120.0,199.0
300629,0,30011813,1063,8.0,0,8.0,"",120.0,120.0,199.0
300629,0,30011813,1090,11.0,0,11.0,"",120.0,120.0,199.0
300617,0,30011813,1204,5.0,0,5.0,"",120.0,120.0,199.0
300619,0,30011813,1267,7.0,0,7.0,"",120.0,120.0,199.0
300613,0,30011813,1268,8.0,0,8.0,"",120.0,120.0,199.0
300619,0,30011813,1296,4.0,0,4.0,"",120.0,120.0,199.0
300619,0,30011813,1425,7.0,0,7.0,"",120.0,120.0,199.0
300627,0,30011813,1663,8.0,0,8.0,"",120.0,120.0,199.0
300615,0,30011813,1875,3.0,0,3.0,"",120.0,120.0,199.0
300623,0,30011813,1887,8.0,0,8.0,"",120.0,120.0,199.0
300623,0,30011813,1888,6.0,0,6.0,"",120.0,120.0,199.0
300613,0,30011813,1896,6.0,0,6.0,"",120.0,120.0,199.0
300629,0,30011813,2203,4.0,0,4.0,"",120.0,120.0,199.0
300627,0,30011813,2267,7.0,0,7.0,"",120.0,120.0,199.0
300625,0,30011813,2552,4.0,0,4.0,"",120.0,120.0,199.0
300629,0,30011813,2592,4.0,0,4.0,"",120.0,120.0,199.0
300621,0,30011813,3066,4.0,0,4.0,"",120.0,120.0,199.0
300625,0,30011813,3068,5.0,0,5.0,"",120.0,120.0,199.0
300615,0,30011813,3574,5.0,0,5.0,"",120.0,120.0,199.0
300613,0,30011814,1,2.0,0,2.0,"",120.0,120.0,199.0
300615,0,30011814,2,8.0,0,8.0,"",120.0,120.0,199.0
300617,0,30011814,3,8.0,0,8.0,"",120.0,120.0,199.0
300615,0,30011814,5,6.0,0,6.0,"",120.0,120.0,199.0
300613,0,30011814,6,8.0,0,8.0,"",120.0,120.0,199.0
300615,0,30011814,9,8.0,0,8.0,"",120.0,120.0,199.0
300623,0,30011814,14,8.0,0,8.0,"",120.0,120.0,199.0
300613,0,30011814,15,8.0,0,8.0,"",120.0,120.0,199.0
300627,0,30011814,32,8.0,0,8.0,"",120.0,120.0,199.0
300615,0,30011814,46,8.0,0,8.0,"",120.0,120.0,199.0
300627,0,30011814,50,8.0,0,8.0,"",120.0,120.0,199.0
300617,0,30011814,65,8.0,0,8.0,"",120.0,120.0,199.0
300617,0,30011814,73,8.0,0,8.0,"",120.0,120.0,199.0
300621,0,30011814,94,8.0,0,8.0,"",120.0,120.0,199.0
300629,0,30011814,95,8.0,0,8.0,"",120.0,120.0,199.0
300629,0,30011814,120,8.0,0,8.0,"",120.0,120.0,199.0
300625,0,30011814,130,8.0,0,8.0,"",120.0,120.0,199.0
300621,0,30011814,134,8.0,0,8.0,"",120.0,120.0,199.0
300627,0,30011814,142,8.0,0,8.0,"",120.0,120.0,199.0
300623,0,30011814,145,8.0,0,8.0,"",120.0,120.0,199.0
300625,0,30011814,148,4.0,0,4.0,"",120.0,120.0,199.0
300627,0,30011814,149,8.0,0,8.0,"",120.0,120.0,199.0
300617,0,30011814,156,8.0,0,8.0,"",120.0,120.0,199.0
300615,0,30011814,228,8.0,0,8.0,"",120.0,120.0,199.0
300621,0,30011814,238,8.0,0,8.0,"",120.0,120.0,199.0
300623,0,30011814,241,8.0,0,8.0,"",120.0,120.0,199.0
300617,0,30011814,245,7.0,0,7.0,"",120.0,120.0,199.0
300625,0,30011814,270,8.0,0,8.0,"",120.0,120.0,199.0
300619,0,30011814,274,8.0,0,8.0,"",120.0,120.0,199.0
300623,0,30011814,275,8.0,0,8.0,"",120.0,120.0,199.0
300615,0,30011814,276,8.0,0,8.0,"",120.0,120.0,199.0
300613,0,30011814,277,8.0,0,8.0,"",120.0,120.0,199.0
300627,0,30011814,352,6.0,0,6.0,"",120.0,120.0,199.0
300623,0,30011814,432,8.0,0,8.0,"",120.0,120.0,199.0
300623,0,30011814,440,8.0,0,8.0,"",120.0,120.0,199.0
300621,0,30011814,445,8.0,0,8.0,"",120.0,120.0,199.0
300613,0,30011814,448,8.0,0,8.0,"",120.0,120.0,199.0
300625,0,30011814,452,8.0,0,8.0,"",120.0,120.0,199.0
300619,0,30011814,457,8.0,0,8.0,"",120.0,120.0,199.0
300613,0,30011814,855,8.0,0,8.0,"",120.0,120.0,199.0
300629,0,30011814,1063,8.0,0,8.0,"",120.0,120.0,199.0
300629,0,30011814,1090,8.0,0,8.0,"",120.0,120.0,199.0
300617,0,30011814,1204,8.0,0,8.0,"",120.0,120.0,199.0
300619,0,30011814,1267,8.0,0,8.0,"",120.0,120.0,199.0
300613,0,30011814,1268,8.0,0,8.0,"",120.0,120.0,199.0
300619,0,30011814,1296,4.0,0,4.0,"",120.0,120.0,199.0
300619,0,30011814,1425,8.0,0,8.0,"",120.0,120.0,199.0
300627,0,30011814,1663,8.0,0,8.0,"",120.0,120.0,199.0
300615,0,30011814,1875,8.0,0,8.0,"",120.0,120.0,199.0
300623,0,30011814,1887,8.0,0,8.0,"",120.0,120.0,199.0
300623,0,30011814,1888,8.0,0,8.0,"",120.0,120.0,199.0
300613,0,30011814,1896,8.0,0,8.0,"",120.0,120.0,199.0
300629,0,30011814,2203,4.0,0,4.0,"",120.0,120.0,199.0
300627,0,30011814,2267,8.0,0,8.0,"",120.0,120.0,199.0
300625,0,30011814,2552,4.0,0,4.0,"",120.0,120.0,199.0
300629,0,30011814,2592,4.0,0,4.0,"",120.0,120.0,199.0
300621,0,30011814,3066,4.0,0,4.0,"",120.0,120.0,199.0
300625,0,30011814,3068,4.0,0,4.0,"",120.0,120.0,199.0
300615,0,30011814,3574,11.0,0,11.0,"",120.0,120.0,199.0
300615,0,30011815,2,1.0,0,1.0,"",120.0,120.0,199.0
300617,0,30011815,3,1.0,0,1.0,"",120.0,120.0,199.0
300615,0,30011815,5,1.0,0,1.0,"",120.0,120.0,199.0
300613,0,30011815,6,4.0,0,4.0,"",120.0,120.0,199.0
300615,0,30011815,9,5.0,0,5.0,"",120.0,120.0,199.0
300623,0,30011815,14,2.0,0,2.0,"",120.0,120.0,199.0
300613,0,30011815,15,4.0,0,4.0,"",120.0,120.0,199.0
300627,0,30011815,32,2.0,0,2.0,"",120.0,120.0,199.0
300615,0,30011815,46,4.0,0,4.0,"",120.0,120.0,199.0
300627,0,30011815,50,4.0,0,4.0,"",120.0,120.0,199.0
300617,0,30011815,65,4.0,0,4.0,"",120.0,120.0,199.0
300617,0,30011815,73,2.0,0,2.0,"",120.0,120.0,199.0
300621,0,30011815,94,4.0,0,4.0,"",120.0,120.0,199.0
300629,0,30011815,95,2.0,0,2.0,"",120.0,120.0,199.0
300629,0,30011815,120,2.0,0,2.0,"",120.0,120.0,199.0
300625,0,30011815,130,2.0,0,2.0,"",120.0,120.0,199.0
300621,0,30011815,134,2.0,0,2.0,"",120.0,120.0,199.0
300627,0,30011815,142,3.0,0,3.0,"",120.0,120.0,199.0
300623,0,30011815,145,4.0,0,4.0,"",120.0,120.0,199.0
300625,0,30011815,148,2.0,0,2.0,"",120.0,120.0,199.0
300627,0,30011815,149,2.0,0,2.0,"",120.0,120.0,199.0
300617,0,30011815,156,2.0,0,2.0,"",120.0,120.0,199.0
300615,0,30011815,228,1.0,0,1.0,"",120.0,120.0,199.0
300621,0,30011815,238,2.0,0,2.0,"",120.0,120.0,199.0
300623,0,30011815,241,2.0,0,2.0,"",120.0,120.0,199.0
300617,0,30011815,245,4.0,0,4.0,"",120.0,120.0,199.0
300625,0,30011815,270,2.0,0,2.0,"",120.0,120.0,199.0
300619,0,30011815,274,2.0,0,2.0,"",120.0,120.0,199.0
300623,0,30011815,275,2.0,0,2.0,"",120.0,120.0,199.0
300615,0,30011815,276,3.0,0,3.0,"",120.0,120.0,199.0
300613,0,30011815,277,4.0,0,4.0,"",120.0,120.0,199.0
300627,0,30011815,352,2.0,0,2.0,"",120.0,120.0,199.0
300623,0,30011815,432,1.0,0,1.0,"",120.0,120.0,199.0
300623,0,30011815,440,1.0,0,1.0,"",120.0,120.0,199.0
300621,0,30011815,445,2.0,0,2.0,"",120.0,120.0,199.0
300613,0,30011815,448,3.0,0,3.0,"",120.0,120.0,199.0
300625,0,30011815,452,2.0,0,2.0,"",120.0,120.0,199.0
300619,0,30011815,457,2.0,0,2.0,"",120.0,120.0,199.0
300613,0,30011815,855,1.0,0,1.0,"",120.0,120.0,199.0
300629,0,30011815,1063,2.0,0,2.0,"",120.0,120.0,199.0
300629,0,30011815,1090,3.0,0,3.0,"",120.0,120.0,199.0
300619,0,30011815,1267,2.0,0,2.0,"",120.0,120.0,199.0
300613,0,30011815,1268,2.0,0,2.0,"",120.0,120.0,199.0
300619,0,30011815,1296,2.0,0,2.0,"",120.0,120.0,199.0
300619,0,30011815,1425,2.0,0,2.0,"",120.0,120.0,199.0
300627,0,30011815,1663,2.0,0,2.0,"",120.0,120.0,199.0
300623,0,30011815,1887,2.0,0,2.0,"",120.0,120.0,199.0
300623,0,30011815,1888,1.0,0,1.0,"",120.0,120.0,199.0
300613,0,30011815,1896,1.0,0,1.0,"",120.0,120.0,199.0
300629,0,30011815,2203,2.0,0,2.0,"",120.0,120.0,199.0
300627,0,30011815,2267,1.0,0,1.0,"",120.0,120.0,199.0
300625,0,30011815,2552,2.0,0,2.0,"",120.0,120.0,199.0
300629,0,30011815,2592,4.0,0,4.0,"",120.0,120.0,199.0
300621,0,30011815,3066,2.0,0,2.0,"",120.0,120.0,199.0
300625,0,30011815,3068,1.0,0,1.0,"",120.0,120.0,199.0
300615,0,30011815,3574,2.0,0,2.0,"",120.0,120.0,199.0
300617,0,30011816,3,4.0,0,4.0,"",120.0,120.0,199.0
300613,0,30011816,6,4.0,0,4.0,"",120.0,120.0,199.0
300615,0,30011816,9,2.0,0,2.0,"",120.0,120.0,199.0
300623,0,30011816,14,2.0,0,2.0,"",120.0,120.0,199.0
300615,0,30011816,46,4.0,0,4.0,"",120.0,120.0,199.0
300627,0,30011816,50,4.0,0,4.0,"",120.0,120.0,199.0
300617,0,30011816,65,4.0,0,4.0,"",120.0,120.0,199.0
300617,0,30011816,73,2.0,0,2.0,"",120.0,120.0,199.0
300621,0,30011816,94,4.0,0,4.0,"",120.0,120.0,199.0
300629,0,30011816,95,2.0,0,2.0,"",120.0,120.0,199.0
300625,0,30011816,130,2.0,0,2.0,"",120.0,120.0,199.0
300623,0,30011816,145,4.0,0,4.0,"",120.0,120.0,199.0
300625,0,30011816,148,2.0,0,2.0,"",120.0,120.0,199.0
300627,0,30011816,149,2.0,0,2.0,"",120.0,120.0,199.0
300615,0,30011816,228,1.0,0,1.0,"",120.0,120.0,199.0
300621,0,30011816,238,2.0,0,2.0,"",120.0,120.0,199.0
300623,0,30011816,241,2.0,0,2.0,"",120.0,120.0,199.0
300617,0,30011816,245,3.0,0,3.0,"",120.0,120.0,199.0
300625,0,30011816,270,2.0,0,2.0,"",120.0,120.0,199.0
300619,0,30011816,274,2.0,0,2.0,"",120.0,120.0,199.0
300623,0,30011816,275,2.0,0,2.0,"",120.0,120.0,199.0
300615,0,30011816,276,1.0,0,1.0,"",120.0,120.0,199.0
300613,0,30011816,277,3.0,0,3.0,"",120.0,120.0,199.0
300627,0,30011816,352,2.0,0,2.0,"",120.0,120.0,199.0
300623,0,30011816,432,1.0,0,1.0,"",120.0,120.0,199.0
300621,0,30011816,445,2.0,0,2.0,"",120.0,120.0,199.0
300625,0,30011816,452,2.0,0,2.0,"",120.0,120.0,199.0
300619,0,30011816,457,1.0,0,1.0,"",120.0,120.0,199.0
300629,0,30011816,1090,4.0,0,4.0,"",120.0,120.0,199.0
300619,0,30011816,1267,4.0,0,4.0,"",120.0,120.0,199.0
300613,0,30011816,1268,2.0,0,2.0,"",120.0,120.0,199.0
300619,0,30011816,1296,2.0,0,2.0,"",120.0,120.0,199.0
300619,0,30011816,1425,2.0,0,2.0,"",120.0,120.0,199.0
300627,0,30011816,1663,2.0,0,2.0,"",120.0,120.0,199.0
300623,0,30011816,1887,1.0,0,1.0,"",120.0,120.0,199.0
300623,0,30011816,1888,2.0,0,2.0,"",120.0,120.0,199.0
300613,0,30011816,1896,1.0,0,1.0,"",120.0,120.0,199.0
300629,0,30011816,2203,2.0,0,2.0,"",120.0,120.0,199.0
300625,0,30011816,2552,1.0,0,1.0,"",120.0,120.0,199.0
300629,0,30011816,2592,2.0,0,2.0,"",120.0,120.0,199.0
300621,0,30011816,3066,2.0,0,2.0,"",120.0,120.0,199.0
300615,0,30011816,3574,3.0,0,3.0,"",120.0,120.0,199.0
300615,0,30011817,2,3.0,0,3.0,"",120.0,120.0,199.0
300617,0,30011817,3,8.0,0,8.0,"",120.0,120.0,199.0
300615,0,30011817,5,3.0,0,3.0,"",120.0,120.0,199.0
300613,0,30011817,6,8.0,0,8.0,"",120.0,120.0,199.0
300615,0,30011817,9,7.0,0,7.0,"",120.0,120.0,199.0
300623,0,30011817,14,4.0,0,4.0,"",120.0,120.0,199.0
300613,0,30011817,15,5.0,0,5.0,"",120.0,120.0,199.0
300627,0,30011817,32,4.0,0,4.0,"",120.0,120.0,199.0
300615,0,30011817,46,8.0,0,8.0,"",120.0,120.0,199.0
300627,0,30011817,50,8.0,0,8.0,"",120.0,120.0,199.0
300617,0,30011817,65,7.0,0,7.0,"",120.0,120.0,199.0
300617,0,30011817,73,4.0,0,4.0,"",120.0,120.0,199.0
300621,0,30011817,94,8.0,0,8.0,"",120.0,120.0,199.0
300629,0,30011817,95,8.0,0,8.0,"",120.0,120.0,199.0
300629,0,30011817,120,4.0,0,4.0,"",120.0,120.0,199.0
300625,0,30011817,130,4.0,0,4.0,"",120.0,120.0,199.0
300621,0,30011817,134,4.0,0,4.0,"",120.0,120.0,199.0
300627,0,30011817,142,7.0,0,7.0,"",120.0,120.0,199.0
300623,0,30011817,145,8.0,0,8.0,"",120.0,120.0,199.0
300625,0,30011817,148,4.0,0,4.0,"",120.0,120.0,199.0
300627,0,30011817,149,4.0,0,4.0,"",120.0,120.0,199.0
300617,0,30011817,156,1.0,0,1.0,"",120.0,120.0,199.0
300615,0,30011817,228,3.0,0,3.0,"",120.0,120.0,199.0
300621,0,30011817,238,4.0,0,4.0,"",120.0,120.0,199.0
300623,0,30011817,241,4.0,0,4.0,"",120.0,120.0,199.0
300617,0,30011817,245,8.0,0,8.0,"",120.0,120.0,199.0
300625,0,30011817,270,4.0,0,4.0,"",120.0,120.0,199.0
300619,0,30011817,274,4.0,0,4.0,"",120.0,120.0,199.0
300623,0,30011817,275,4.0,0,4.0,"",120.0,120.0,199.0
300615,0,30011817,276,7.0,0,7.0,"",120.0,120.0,199.0
300613,0,30011817,277,8.0,0,8.0,"",120.0,120.0,199.0
300627,0,30011817,352,4.0,0,4.0,"",120.0,120.0,199.0
300623,0,30011817,432,3.0,0,3.0,"",120.0,120.0,199.0
300623,0,30011817,440,4.0,0,4.0,"",120.0,120.0,199.0
300621,0,30011817,445,4.0,0,4.0,"",120.0,120.0,199.0
300613,0,30011817,448,6.0,0,6.0,"",120.0,120.0,199.0
300625,0,30011817,452,2.0,0,2.0,"",120.0,120.0,199.0
300619,0,30011817,457,4.0,0,4.0,"",120.0,120.0,199.0
300613,0,30011817,855,2.0,0,2.0,"",120.0,120.0,199.0
300629,0,30011817,1063,4.0,0,4.0,"",120.0,120.0,199.0
300629,0,30011817,1090,8.0,0,8.0,"",120.0,120.0,199.0
300619,0,30011817,1267,7.0,0,7.0,"",120.0,120.0,199.0
300613,0,30011817,1268,4.0,0,4.0,"",120.0,120.0,199.0
300619,0,30011817,1296,4.0,0,4.0,"",120.0,120.0,199.0
300619,0,30011817,1425,4.0,0,4.0,"",120.0,120.0,199.0
300627,0,30011817,1663,4.0,0,4.0,"",120.0,120.0,199.0
300623,0,30011817,1887,4.0,0,4.0,"",120.0,120.0,199.0
300623,0,30011817,1888,1.0,0,1.0,"",120.0,120.0,199.0
300613,0,30011817,1896,1.0,0,1.0,"",120.0,120.0,199.0
300629,0,30011817,2203,4.0,0,4.0,"",120.0,120.0,199.0
300627,0,30011817,2267,4.0,0,4.0,"",120.0,120.0,199.0
300625,0,30011817,2552,4.0,0,4.0,"",120.0,120.0,199.0
300629,0,30011817,2592,8.0,0,8.0,"",120.0,120.0,199.0
300621,0,30011817,3066,4.0,0,4.0,"",120.0,120.0,199.0
300625,0,30011817,3068,2.0,0,2.0,"",120.0,120.0,199.0
300615,0,30011817,3574,3.0,0,3.0,"",120.0,120.0,199.0
300613,0,30011818,1,2.0,0,2.0,"",120.0,120.0,199.0
300615,0,30011818,2,4.0,0,4.0,"",120.0,120.0,199.0
300617,0,30011818,3,8.0,0,8.0,"",120.0,120.0,199.0
300615,0,30011818,5,4.0,0,4.0,"",120.0,120.0,199.0
300613,0,30011818,6,8.0,0,8.0,"",120.0,120.0,199.0
300615,0,30011818,9,8.0,0,8.0,"",120.0,120.0,199.0
300623,0,30011818,14,4.0,0,4.0,"",120.0,120.0,199.0
300613,0,30011818,15,7.0,0,7.0,"",120.0,120.0,199.0
300627,0,30011818,32,5.0,0,5.0,"",120.0,120.0,199.0
300615,0,30011818,46,8.0,0,8.0,"",120.0,120.0,199.0
300627,0,30011818,50,8.0,0,8.0,"",120.0,120.0,199.0
300617,0,30011818,65,8.0,0,8.0,"",120.0,120.0,199.0
300617,0,30011818,73,4.0,0,4.0,"",120.0,120.0,199.0
300621,0,30011818,94,8.0,0,8.0,"",120.0,120.0,199.0
300629,0,30011818,95,8.0,0,8.0,"",120.0,120.0,199.0
300629,0,30011818,120,4.0,0,4.0,"",120.0,120.0,199.0
300625,0,30011818,130,4.0,0,4.0,"",120.0,120.0,199.0
300621,0,30011818,134,4.0,0,4.0,"",120.0,120.0,199.0
300627,0,30011818,142,8.0,0,8.0,"",120.0,120.0,199.0
300623,0,30011818,145,8.0,0,8.0,"",120.0,120.0,199.0
300625,0,30011818,148,4.0,0,4.0,"",120.0,120.0,199.0
300627,0,30011818,149,4.0,0,4.0,"",120.0,120.0,199.0
300617,0,30011818,156,8.0,0,8.0,"",120.0,120.0,199.0
300615,0,30011818,228,8.0,0,8.0,"",120.0,120.0,199.0
300621,0,30011818,238,4.0,0,4.0,"",120.0,120.0,199.0
300623,0,30011818,241,4.0,0,4.0,"",120.0,120.0,199.0
300617,0,30011818,245,9.0,0,9.0,"",120.0,120.0,199.0
300625,0,30011818,270,4.0,0,4.0,"",120.0,120.0,199.0
300619,0,30011818,274,4.0,0,4.0,"",120.0,120.0,199.0
300623,0,30011818,275,4.0,0,4.0,"",120.0,120.0,199.0
300615,0,30011818,276,6.0,0,6.0,"",120.0,120.0,199.0
300613,0,30011818,277,8.0,0,8.0,"",120.0,120.0,199.0
300627,0,30011818,352,4.0,0,4.0,"",120.0,120.0,199.0
300623,0,30011818,432,4.0,0,4.0,"",120.0,120.0,199.0
300623,0,30011818,440,4.0,0,4.0,"",120.0,120.0,199.0
300621,0,30011818,445,4.0,0,4.0,"",120.0,120.0,199.0
300613,0,30011818,448,8.0,0,8.0,"",120.0,120.0,199.0
300625,0,30011818,452,4.0,0,4.0,"",120.0,120.0,199.0
300619,0,30011818,457,4.0,0,4.0,"",120.0,120.0,199.0
300613,0,30011818,855,8.0,0,8.0,"",120.0,120.0,199.0
300629,0,30011818,1063,4.0,0,4.0,"",120.0,120.0,199.0
300629,0,30011818,1090,8.0,0,8.0,"",120.0,120.0,199.0
300619,0,30011818,1267,8.0,0,8.0,"",120.0,120.0,199.0
300613,0,30011818,1268,4.0,0,4.0,"",120.0,120.0,199.0
300619,0,30011818,1296,4.0,0,4.0,"",120.0,120.0,199.0
300619,0,30011818,1425,4.0,0,4.0,"",120.0,120.0,199.0
300627,0,30011818,1663,4.0,0,4.0,"",120.0,120.0,199.0
300623,0,30011818,1887,4.0,0,4.0,"",120.0,120.0,199.0
300623,0,30011818,1888,4.0,0,4.0,"",120.0,120.0,199.0
300613,0,30011818,1896,4.0,0,4.0,"",120.0,120.0,199.0
300629,0,30011818,2203,4.0,0,4.0,"",120.0,120.0,199.0
300627,0,30011818,2267,4.0,0,4.0,"",120.0,120.0,199.0
300625,0,30011818,2552,3.0,0,3.0,"",120.0,120.0,199.0
300629,0,30011818,2592,4.0,0,4.0,"",120.0,120.0,199.0
300621,0,30011818,3066,4.0,0,4.0,"",120.0,120.0,199.0
300625,0,30011818,3068,4.0,0,4.0,"",120.0,120.0,199.0
300615,0,30011818,3574,7.0,0,7.0,"",120.0,120.0,199.0
300639,0,30011820,1,2.0,0,2.0,"",390.0,390.0,699.0
300643,0,30011820,3,2.0,0,2.0,"",390.0,390.0,699.0
300641,0,30011820,5,2.0,0,2.0,"",390.0,390.0,699.0
300639,0,30011820,6,10.0,0,10.0,"",390.0,390.0,699.0
300641,0,30011820,9,10.0,0,10.0,"",390.0,390.0,699.0
300649,0,30011820,14,2.0,0,2.0,"",390.0,390.0,699.0
300639,0,30011820,15,2.0,0,2.0,"",390.0,390.0,699.0
300653,0,30011820,32,12.0,0,12.0,"",390.0,390.0,699.0
300641,0,30011820,46,2.0,0,2.0,"",390.0,390.0,699.0
300653,0,30011820,50,12.0,0,12.0,"",390.0,390.0,699.0
300643,0,30011820,65,2.0,0,2.0,"",390.0,390.0,699.0
300643,0,30011820,73,4.0,0,4.0,"",390.0,390.0,699.0
300647,0,30011820,94,10.0,0,10.0,"",390.0,390.0,699.0
300655,0,30011820,95,12.0,0,12.0,"",390.0,390.0,699.0
300655,0,30011820,120,2.0,0,2.0,"",390.0,390.0,699.0
300651,0,30011820,130,10.0,0,10.0,"",390.0,390.0,699.0
300647,0,30011820,134,2.0,0,2.0,"",390.0,390.0,699.0
300645,0,30011820,138,10.0,0,10.0,"",390.0,390.0,699.0
300653,0,30011820,142,2.0,0,2.0,"",390.0,390.0,699.0
300649,0,30011820,145,10.0,0,10.0,"",390.0,390.0,699.0
300651,0,30011820,148,8.0,0,8.0,"",390.0,390.0,699.0
300653,0,30011820,149,2.0,0,2.0,"",390.0,390.0,699.0
300643,0,30011820,156,2.0,0,2.0,"",390.0,390.0,699.0
300641,0,30011820,228,8.0,0,8.0,"",390.0,390.0,699.0
300647,0,30011820,238,4.0,0,4.0,"",390.0,390.0,699.0
300649,0,30011820,241,2.0,0,2.0,"",390.0,390.0,699.0
300643,0,30011820,245,10.0,0,10.0,"",390.0,390.0,699.0
300651,0,30011820,270,10.0,0,10.0,"",390.0,390.0,699.0
300645,0,30011820,274,8.0,0,8.0,"",390.0,390.0,699.0
300649,0,30011820,275,2.0,0,2.0,"",390.0,390.0,699.0
300639,0,30011820,277,2.0,0,2.0,"",390.0,390.0,699.0
300647,0,30011820,353,2.0,0,2.0,"",390.0,390.0,699.0
300649,0,30011820,432,2.0,0,2.0,"",390.0,390.0,699.0
300649,0,30011820,440,2.0,0,2.0,"",390.0,390.0,699.0
300647,0,30011820,445,2.0,0,2.0,"",390.0,390.0,699.0
300651,0,30011820,452,2.0,0,2.0,"",390.0,390.0,699.0
300645,0,30011820,457,2.0,0,2.0,"",390.0,390.0,699.0
300639,0,30011820,855,2.0,0,2.0,"",390.0,390.0,699.0
300655,0,30011820,1063,6.0,0,6.0,"",390.0,390.0,699.0
300655,0,30011820,1090,2.0,0,2.0,"",390.0,390.0,699.0
300643,0,30011820,1132,2.0,0,2.0,"",390.0,390.0,699.0
300645,0,30011820,1267,4.0,0,4.0,"",390.0,390.0,699.0
300645,0,30011820,1296,2.0,0,2.0,"",390.0,390.0,699.0
300653,0,30011820,1663,4.0,0,4.0,"",390.0,390.0,699.0
300639,0,30011820,1800,4.0,0,4.0,"",390.0,390.0,699.0
300641,0,30011820,1875,2.0,0,2.0,"",390.0,390.0,699.0
300649,0,30011820,1887,2.0,0,2.0,"",390.0,390.0,699.0
300639,0,30011820,1896,2.0,0,2.0,"",390.0,390.0,699.0
300655,0,30011820,2203,2.0,0,2.0,"",390.0,390.0,699.0
300653,0,30011820,2267,6.0,0,6.0,"",390.0,390.0,699.0
300645,0,30011820,2268,2.0,0,2.0,"",390.0,390.0,699.0
300651,0,30011820,2552,2.0,0,2.0,"",390.0,390.0,699.0
300647,0,30011820,2553,2.0,0,2.0,"",390.0,390.0,699.0
300653,0,30011820,2554,2.0,0,2.0,"",390.0,390.0,699.0
300655,0,30011820,2592,8.0,0,8.0,"",390.0,390.0,699.0
300641,0,30011820,3065,2.0,0,2.0,"",390.0,390.0,699.0
300647,0,30011820,3066,2.0,0,2.0,"",390.0,390.0,699.0
300655,0,30011820,3067,2.0,0,2.0,"",390.0,390.0,699.0
300641,0,30011820,3574,2.0,0,2.0,"",390.0,390.0,699.0
300639,0,30011821,1,2.0,0,2.0,"",390.0,390.0,699.0
300643,0,30011821,3,2.0,0,2.0,"",390.0,390.0,699.0
300641,0,30011821,5,2.0,0,2.0,"",390.0,390.0,699.0
300639,0,30011821,6,10.0,0,10.0,"",390.0,390.0,699.0
300641,0,30011821,9,10.0,0,10.0,"",390.0,390.0,699.0
300649,0,30011821,14,2.0,0,2.0,"",390.0,390.0,699.0
300639,0,30011821,15,2.0,0,2.0,"",390.0,390.0,699.0
300653,0,30011821,32,12.0,0,12.0,"",390.0,390.0,699.0
300641,0,30011821,46,2.0,0,2.0,"",390.0,390.0,699.0
300653,0,30011821,50,12.0,0,12.0,"",390.0,390.0,699.0
300643,0,30011821,65,2.0,0,2.0,"",390.0,390.0,699.0
300643,0,30011821,73,4.0,0,4.0,"",390.0,390.0,699.0
300647,0,30011821,94,10.0,0,10.0,"",390.0,390.0,699.0
300655,0,30011821,95,12.0,0,12.0,"",390.0,390.0,699.0
300655,0,30011821,120,2.0,0,2.0,"",390.0,390.0,699.0
300651,0,30011821,130,10.0,0,10.0,"",390.0,390.0,699.0
